"state","county","fips","candidate","party","votes","total_votes"
"AR","Sebastian",5131,"OTHER","Other",3210,44637
"AR","Sevier",5133,"HILLARY CLINTON","Democrat",1075,4562
"AR","Sevier",5133,"DONALD TRUMP","Republican",3282,4562
"AR","Sevier",5133,"OTHER","Other",205,4562
"AR","Sharp",5135,"HILLARY CLINTON","Democrat",1472,7249
"AR","Sharp",5135,"DONALD TRUMP","Republican",5407,7249
"AR","Sharp",5135,"OTHER","Other",370,7249
"AR","Stone",5137,"HILLARY CLINTON","Democrat",1203,5618
"AR","Stone",5137,"DONALD TRUMP","Republican",4113,5618
"AR","Stone",5137,"OTHER","Other",302,5618
"AR","Union",5139,"HILLARY CLINTON","Democrat",5855,16894
"AR","Union",5139,"DONALD TRUMP","Republican",10456,16894
"AR","Union",5139,"OTHER","Other",583,16894
"AR","Van Buren",5141,"HILLARY CLINTON","Democrat",1549,7339
"AR","Van Buren",5141,"DONALD TRUMP","Republican",5382,7339
"AR","Van Buren",5141,"OTHER","Other",408,7339
"AR","Washington",5143,"HILLARY CLINTON","Democrat",33366,81861
"AR","Washington",5143,"DONALD TRUMP","Republican",41476,81861
"AR","Washington",5143,"OTHER","Other",7019,81861
"AR","White",5145,"HILLARY CLINTON","Democrat",5170,27219
"AR","White",5145,"DONALD TRUMP","Republican",21077,27219
"AR","White",5145,"OTHER","Other",972,27219
"AR","Woodruff",5147,"HILLARY CLINTON","Democrat",1118,2571
"AR","Woodruff",5147,"DONALD TRUMP","Republican",1347,2571
"AR","Woodruff",5147,"OTHER","Other",106,2571
"AR","Yell",5149,"HILLARY CLINTON","Democrat",1480,6439
"AR","Yell",5149,"DONALD TRUMP","Republican",4608,6439
"AR","Yell",5149,"OTHER","Other",351,6439
"CA","Alameda",6001,"HILLARY CLINTON","Democrat",514842,654266
"CA","Alameda",6001,"DONALD TRUMP","Republican",95922,654266
"CA","Alameda",6001,"OTHER","Other",43502,654266
"CA","Alpine",6003,"HILLARY CLINTON","Democrat",334,602
"CA","Alpine",6003,"DONALD TRUMP","Republican",217,602
"CA","Alpine",6003,"OTHER","Other",51,602
"CA","Amador",6005,"HILLARY CLINTON","Democrat",6004,17734
"CA","Amador",6005,"DONALD TRUMP","Republican",10485,17734
"CA","Amador",6005,"OTHER","Other",1245,17734
"CA","Butte",6007,"HILLARY CLINTON","Democrat",41567,95564
"CA","Butte",6007,"DONALD TRUMP","Republican",45144,95564
"CA","Butte",6007,"OTHER","Other",8853,95564
"CA","Calaveras",6009,"HILLARY CLINTON","Democrat",7944,23136
"CA","Calaveras",6009,"DONALD TRUMP","Republican",13511,23136
"CA","Calaveras",6009,"OTHER","Other",1681,23136
"CA","Colusa",6011,"HILLARY CLINTON","Democrat",2661,6632
"CA","Colusa",6011,"DONALD TRUMP","Republican",3551,6632
"CA","Colusa",6011,"OTHER","Other",420,6632
"CA","Contra Costa",6013,"HILLARY CLINTON","Democrat",319287,466175
"CA","Contra Costa",6013,"DONALD TRUMP","Republican",115956,466175
"CA","Contra Costa",6013,"OTHER","Other",30932,466175
"CA","Del Norte",6015,"HILLARY CLINTON","Democrat",3485,9558
"CA","Del Norte",6015,"DONALD TRUMP","Republican",5134,9558
"CA","Del Norte",6015,"OTHER","Other",939,9558
"CA","El Dorado",6017,"HILLARY CLINTON","Democrat",36404,93591
"CA","El Dorado",6017,"DONALD TRUMP","Republican",49247,93591
"CA","El Dorado",6017,"OTHER","Other",7940,93591
"CA","Fresno",6019,"HILLARY CLINTON","Democrat",141341,282319
"CA","Fresno",6019,"DONALD TRUMP","Republican",124049,282319
"CA","Fresno",6019,"OTHER","Other",16929,282319
"CA","Glenn",6021,"HILLARY CLINTON","Democrat",3065,9470
"CA","Glenn",6021,"DONALD TRUMP","Republican",5788,9470
"CA","Glenn",6021,"OTHER","Other",617,9470
"CA","Humboldt",6023,"HILLARY CLINTON","Democrat",33200,59246
"CA","Humboldt",6023,"DONALD TRUMP","Republican",18373,59246
"CA","Humboldt",6023,"OTHER","Other",7673,59246
"CA","Imperial",6025,"HILLARY CLINTON","Democrat",32667,48091
"CA","Imperial",6025,"DONALD TRUMP","Republican",12704,48091
"CA","Imperial",6025,"OTHER","Other",2720,48091
"CA","Inyo",6027,"HILLARY CLINTON","Democrat",3155,8086
"CA","Inyo",6027,"DONALD TRUMP","Republican",4248,8086
"CA","Inyo",6027,"OTHER","Other",683,8086
"CA","Kern",6029,"HILLARY CLINTON","Democrat",98689,244163
"CA","Kern",6029,"DONALD TRUMP","Republican",129584,244163
"CA","Kern",6029,"OTHER","Other",15890,244163
"CA","Kings",6031,"HILLARY CLINTON","Democrat",13617,33915
"CA","Kings",6031,"DONALD TRUMP","Republican",18093,33915
"CA","Kings",6031,"OTHER","Other",2205,33915
"CA","Lake",6033,"HILLARY CLINTON","Democrat",11496,24496
"CA","Lake",6033,"DONALD TRUMP","Republican",10599,24496
"CA","Lake",6033,"OTHER","Other",2401,24496
"CA","Lassen",6035,"HILLARY CLINTON","Democrat",2224,10524
"CA","Lassen",6035,"DONALD TRUMP","Republican",7574,10524
"CA","Lassen",6035,"OTHER","Other",726,10524
"CA","Los Angeles",6037,"HILLARY CLINTON","Democrat",2464364,3434308
"CA","Los Angeles",6037,"DONALD TRUMP","Republican",769743,3434308
"CA","Los Angeles",6037,"OTHER","Other",200201,3434308
"CA","Madera",6039,"HILLARY CLINTON","Democrat",17029,43112
"CA","Madera",6039,"DONALD TRUMP","Republican",23357,43112
"CA","Madera",6039,"OTHER","Other",2726,43112
"CA","Marin",6041,"HILLARY CLINTON","Democrat",108707,139273
"CA","Marin",6041,"DONALD TRUMP","Republican",21771,139273
"CA","Marin",6041,"OTHER","Other",8795,139273
"CA","Mariposa",6043,"HILLARY CLINTON","Democrat",3122,8877
"CA","Mariposa",6043,"DONALD TRUMP","Republican",5185,8877
"CA","Mariposa",6043,"OTHER","Other",570,8877
"CA","Mendocino",6045,"HILLARY CLINTON","Democrat",22079,37477
"CA","Mendocino",6045,"DONALD TRUMP","Republican",10888,37477
"CA","Mendocino",6045,"OTHER","Other",4510,37477
"CA","Merced",6047,"HILLARY CLINTON","Democrat",37317,70789
"CA","Merced",6047,"DONALD TRUMP","Republican",28725,70789
"CA","Merced",6047,"OTHER","Other",4747,70789
"CA","Modoc",6049,"HILLARY CLINTON","Democrat",877,3788
"CA","Modoc",6049,"DONALD TRUMP","Republican",2696,3788
"CA","Modoc",6049,"OTHER","Other",215,3788
"CA","Mono",6051,"HILLARY CLINTON","Democrat",2773,5276
"CA","Mono",6051,"DONALD TRUMP","Republican",2111,5276
"CA","Mono",6051,"OTHER","Other",392,5276
"CA","Monterey",6053,"HILLARY CLINTON","Democrat",89088,133408
"CA","Monterey",6053,"DONALD TRUMP","Republican",34895,133408
"CA","Monterey",6053,"OTHER","Other",9425,133408
"CA","Napa",6055,"HILLARY CLINTON","Democrat",39199,61372
"CA","Napa",6055,"DONALD TRUMP","Republican",17411,61372
"CA","Napa",6055,"OTHER","Other",4762,61372
"CA","Nevada",6057,"HILLARY CLINTON","Democrat",26053,54935
"CA","Nevada",6057,"DONALD TRUMP","Republican",23365,54935
"CA","Nevada",6057,"OTHER","Other",5517,54935
"CA","Orange",6059,"HILLARY CLINTON","Democrat",609961,1197521
"CA","Orange",6059,"DONALD TRUMP","Republican",507148,1197521
"CA","Orange",6059,"OTHER","Other",80412,1197521
"CA","Placer",6061,"HILLARY CLINTON","Democrat",73509,182839
"CA","Placer",6061,"DONALD TRUMP","Republican",95138,182839
"CA","Placer",6061,"OTHER","Other",14192,182839
"CA","Plumas",6063,"HILLARY CLINTON","Democrat",3459,9676
"CA","Plumas",6063,"DONALD TRUMP","Republican",5420,9676
"CA","Plumas",6063,"OTHER","Other",797,9676
"CA","Riverside",6065,"HILLARY CLINTON","Democrat",373695,751391
"CA","Riverside",6065,"DONALD TRUMP","Republican",333243,751391
"CA","Riverside",6065,"OTHER","Other",44453,751391
"CA","Sacramento",6067,"HILLARY CLINTON","Democrat",326023,559330
"CA","Sacramento",6067,"DONALD TRUMP","Republican",189789,559330
"CA","Sacramento",6067,"OTHER","Other",43518,559330
"CA","San Benito",6069,"HILLARY CLINTON","Democrat",12521,21924
"CA","San Benito",6069,"DONALD TRUMP","Republican",7841,21924
"CA","San Benito",6069,"OTHER","Other",1562,21924
"CA","San Bernardino",6071,"HILLARY CLINTON","Democrat",340833,653983
"CA","San Bernardino",6071,"DONALD TRUMP","Republican",271240,653983
"CA","San Bernardino",6071,"OTHER","Other",41910,653983
"CA","San Diego",6073,"HILLARY CLINTON","Democrat",735476,1306400
"CA","San Diego",6073,"DONALD TRUMP","Republican",477766,1306400
"CA","San Diego",6073,"OTHER","Other",93158,1306400
"CA","San Francisco",6075,"HILLARY CLINTON","Democrat",345084,405792
"CA","San Francisco",6075,"DONALD TRUMP","Republican",37688,405792
"CA","San Francisco",6075,"OTHER","Other",23020,405792
"CA","San Joaquin",6077,"HILLARY CLINTON","Democrat",121124,224166
"CA","San Joaquin",6077,"DONALD TRUMP","Republican",88936,224166
"CA","San Joaquin",6077,"OTHER","Other",14106,224166
"CA","San Luis Obispo",6079,"HILLARY CLINTON","Democrat",67107,135009
"CA","San Luis Obispo",6079,"DONALD TRUMP","Republican",56164,135009
"CA","San Luis Obispo",6079,"OTHER","Other",11738,135009
"CA","San Mateo",6081,"HILLARY CLINTON","Democrat",237882,314384
"CA","San Mateo",6081,"DONALD TRUMP","Republican",57929,314384
"CA","San Mateo",6081,"OTHER","Other",18573,314384
"CA","Santa Barbara",6083,"HILLARY CLINTON","Democrat",107142,176786
"CA","Santa Barbara",6083,"DONALD TRUMP","Republican",56365,176786
"CA","Santa Barbara",6083,"OTHER","Other",13279,176786
"CA","Santa Clara",6085,"HILLARY CLINTON","Democrat",511684,703709
"CA","Santa Clara",6085,"DONALD TRUMP","Republican",144826,703709
"CA","Santa Clara",6085,"OTHER","Other",47199,703709
"CA","Santa Cruz",6087,"HILLARY CLINTON","Democrat",95249,128821
"CA","Santa Cruz",6087,"DONALD TRUMP","Republican",22438,128821
"CA","Santa Cruz",6087,"OTHER","Other",11134,128821
"CA","Shasta",6089,"HILLARY CLINTON","Democrat",22301,80053
"CA","Shasta",6089,"DONALD TRUMP","Republican",51778,80053
"CA","Shasta",6089,"OTHER","Other",5974,80053
"CA","Sierra",6091,"HILLARY CLINTON","Democrat",601,1830
"CA","Sierra",6091,"DONALD TRUMP","Republican",1048,1830
"CA","Sierra",6091,"OTHER","Other",181,1830
"CA","Siskiyou",6093,"HILLARY CLINTON","Democrat",7234,20492
"CA","Siskiyou",6093,"DONALD TRUMP","Republican",11341,20492
"CA","Siskiyou",6093,"OTHER","Other",1917,20492
"CA","Solano",6095,"HILLARY CLINTON","Democrat",102360,166113
"CA","Solano",6095,"DONALD TRUMP","Republican",51920,166113
"CA","Solano",6095,"OTHER","Other",11833,166113
"CA","Sonoma",6097,"HILLARY CLINTON","Democrat",160435,231253
"CA","Sonoma",6097,"DONALD TRUMP","Republican",51408,231253
"CA","Sonoma",6097,"OTHER","Other",19410,231253
"CA","Stanislaus",6099,"HILLARY CLINTON","Democrat",81647,172146
"CA","Stanislaus",6099,"DONALD TRUMP","Republican",78494,172146
"CA","Stanislaus",6099,"OTHER","Other",12005,172146
"CA","Sutter",6101,"HILLARY CLINTON","Democrat",13076,33523
"CA","Sutter",6101,"DONALD TRUMP","Republican",18176,33523
"CA","Sutter",6101,"OTHER","Other",2271,33523
"CA","Tehama",6103,"HILLARY CLINTON","Democrat",6809,23908
"CA","Tehama",6103,"DONALD TRUMP","Republican",15494,23908
"CA","Tehama",6103,"OTHER","Other",1605,23908
"CA","Trinity",6105,"HILLARY CLINTON","Democrat",2214,5686
"CA","Trinity",6105,"DONALD TRUMP","Republican",2812,5686
"CA","Trinity",6105,"OTHER","Other",660,5686
"CA","Tulare",6107,"HILLARY CLINTON","Democrat",47585,112334
"CA","Tulare",6107,"DONALD TRUMP","Republican",58299,112334
"CA","Tulare",6107,"OTHER","Other",6450,112334
"CA","Tuolumne",6109,"HILLARY CLINTON","Democrat",9123,25529
"CA","Tuolumne",6109,"DONALD TRUMP","Republican",14551,25529
"CA","Tuolumne",6109,"OTHER","Other",1855,25529
"CA","Ventura",6111,"HILLARY CLINTON","Democrat",194402,351726
"CA","Ventura",6111,"DONALD TRUMP","Republican",132323,351726
"CA","Ventura",6111,"OTHER","Other",25001,351726
"CA","Yolo",6113,"HILLARY CLINTON","Democrat",54752,82090
"CA","Yolo",6113,"DONALD TRUMP","Republican",20739,82090
"CA","Yolo",6113,"OTHER","Other",6599,82090
"CA","Yuba",6115,"HILLARY CLINTON","Democrat",7910,22998
"CA","Yuba",6115,"DONALD TRUMP","Republican",13170,22998
"CA","Yuba",6115,"OTHER","Other",1918,22998
"CO","Adams",8001,"HILLARY CLINTON","Democrat",96558,193665
"CO","Adams",8001,"DONALD TRUMP","Republican",80082,193665
"CO","Adams",8001,"OTHER","Other",17025,193665
"CO","Alamosa",8003,"HILLARY CLINTON","Democrat",3189,6939
"CO","Alamosa",8003,"DONALD TRUMP","Republican",3046,6939
"CO","Alamosa",8003,"OTHER","Other",704,6939
"CO","Arapahoe",8005,"HILLARY CLINTON","Democrat",159885,303046
"CO","Arapahoe",8005,"DONALD TRUMP","Republican",117053,303046
"CO","Arapahoe",8005,"OTHER","Other",26108,303046
"CO","Archuleta",8007,"HILLARY CLINTON","Democrat",2500,7339
"CO","Archuleta",8007,"DONALD TRUMP","Republican",4264,7339
"CO","Archuleta",8007,"OTHER","Other",575,7339
"CO","Baca",8009,"HILLARY CLINTON","Democrat",283,2153
"CO","Baca",8009,"DONALD TRUMP","Republican",1753,2153
"CO","Baca",8009,"OTHER","Other",117,2153
"CO","Bent",8011,"HILLARY CLINTON","Democrat",590,1927
"CO","Bent",8011,"DONALD TRUMP","Republican",1188,1927
"CO","Bent",8011,"OTHER","Other",149,1927
"CO","Boulder",8013,"HILLARY CLINTON","Democrat",132334,188142
"CO","Boulder",8013,"DONALD TRUMP","Republican",41396,188142
"CO","Boulder",8013,"OTHER","Other",14412,188142
"CO","Broomfield",8014,"HILLARY CLINTON","Democrat",19731,37689
"CO","Broomfield",8014,"DONALD TRUMP","Republican",14367,37689
"CO","Broomfield",8014,"OTHER","Other",3591,37689
"CO","Chaffee",8015,"HILLARY CLINTON","Democrat",4888,11250
"CO","Chaffee",8015,"DONALD TRUMP","Republican",5391,11250
"CO","Chaffee",8015,"OTHER","Other",971,11250
"CO","Cheyenne",8017,"HILLARY CLINTON","Democrat",132,1102
"CO","Cheyenne",8017,"DONALD TRUMP","Republican",925,1102
"CO","Cheyenne",8017,"OTHER","Other",45,1102
"CO","Clear Creek",8019,"HILLARY CLINTON","Democrat",2729,5866
"CO","Clear Creek",8019,"DONALD TRUMP","Republican",2575,5866
"CO","Clear Creek",8019,"OTHER","Other",562,5866
"CO","Conejos",8021,"HILLARY CLINTON","Democrat",1771,4022
"CO","Conejos",8021,"DONALD TRUMP","Republican",1914,4022
"CO","Conejos",8021,"OTHER","Other",337,4022
"CO","Costilla",8023,"HILLARY CLINTON","Democrat",1125,1848
"CO","Costilla",8023,"DONALD TRUMP","Republican",588,1848
"CO","Costilla",8023,"OTHER","Other",135,1848
"CO","Crowley",8025,"HILLARY CLINTON","Democrat",339,1527
"CO","Crowley",8025,"DONALD TRUMP","Republican",1079,1527
"CO","Crowley",8025,"OTHER","Other",109,1527
"CO","Custer",8027,"HILLARY CLINTON","Democrat",797,3066
"CO","Custer",8027,"DONALD TRUMP","Republican",2061,3066
"CO","Custer",8027,"OTHER","Other",208,3066
"CO","Delta",8029,"HILLARY CLINTON","Democrat",4087,16790
"CO","Delta",8029,"DONALD TRUMP","Republican",11655,16790
"CO","Delta",8029,"OTHER","Other",1048,16790
"CO","Denver",8031,"HILLARY CLINTON","Democrat",244551,331852
"CO","Denver",8031,"DONALD TRUMP","Republican",62690,331852
"CO","Denver",8031,"OTHER","Other",24611,331852
"CO","Dolores",8033,"HILLARY CLINTON","Democrat",242,1255
"CO","Dolores",8033,"DONALD TRUMP","Republican",944,1255
"CO","Dolores",8033,"OTHER","Other",69,1255
"CO","Douglas",8035,"HILLARY CLINTON","Democrat",68657,187499
"CO","Douglas",8035,"DONALD TRUMP","Republican",102573,187499
"CO","Douglas",8035,"OTHER","Other",16269,187499
"CO","Eagle",8037,"HILLARY CLINTON","Democrat",14099,25223
"CO","Eagle",8037,"DONALD TRUMP","Republican",8990,25223
"CO","Eagle",8037,"OTHER","Other",2134,25223
"CO","Elbert",8039,"HILLARY CLINTON","Democrat",3134,15978
"CO","Elbert",8039,"DONALD TRUMP","Republican",11705,15978
"CO","Elbert",8039,"OTHER","Other",1139,15978
"CO","El Paso",8041,"HILLARY CLINTON","Democrat",108010,318967
"CO","El Paso",8041,"DONALD TRUMP","Republican",179228,318967
"CO","El Paso",8041,"OTHER","Other",31729,318967
"CO","Fremont",8043,"HILLARY CLINTON","Democrat",5297,21973
"CO","Fremont",8043,"DONALD TRUMP","Republican",15122,21973
"CO","Fremont",8043,"OTHER","Other",1554,21973
"CO","Garfield",8045,"HILLARY CLINTON","Democrat",11271,26470
"CO","Garfield",8045,"DONALD TRUMP","Republican",13132,26470
"CO","Garfield",8045,"OTHER","Other",2067,26470
"CO","Gilpin",8047,"HILLARY CLINTON","Democrat",1634,3576
"CO","Gilpin",8047,"DONALD TRUMP","Republican",1566,3576
"CO","Gilpin",8047,"OTHER","Other",376,3576
"CO","Grand",8049,"HILLARY CLINTON","Democrat",3358,8588
"CO","Grand",8049,"DONALD TRUMP","Republican",4494,8588
"CO","Grand",8049,"OTHER","Other",736,8588
"CO","Gunnison",8051,"HILLARY CLINTON","Democrat",5128,9412
"CO","Gunnison",8051,"DONALD TRUMP","Republican",3289,9412
"CO","Gunnison",8051,"OTHER","Other",995,9412
"CO","Hinsdale",8053,"HILLARY CLINTON","Democrat",197,589
"CO","Hinsdale",8053,"DONALD TRUMP","Republican",339,589
"CO","Hinsdale",8053,"OTHER","Other",53,589
"CO","Huerfano",8055,"HILLARY CLINTON","Democrat",1633,3783
"CO","Huerfano",8055,"DONALD TRUMP","Republican",1883,3783
"CO","Huerfano",8055,"OTHER","Other",267,3783
"CO","Jackson",8057,"HILLARY CLINTON","Democrat",171,861
"CO","Jackson",8057,"DONALD TRUMP","Republican",629,861
"CO","Jackson",8057,"OTHER","Other",61,861
"CO","Jefferson",8059,"HILLARY CLINTON","Democrat",160776,328882
"CO","Jefferson",8059,"DONALD TRUMP","Republican",138177,328882
"CO","Jefferson",8059,"OTHER","Other",29929,328882
"CO","Kiowa",8061,"HILLARY CLINTON","Democrat",91,855
"CO","Kiowa",8061,"DONALD TRUMP","Republican",728,855
"CO","Kiowa",8061,"OTHER","Other",36,855
"CO","Kit Carson",8063,"HILLARY CLINTON","Democrat",536,3702
"CO","Kit Carson",8063,"DONALD TRUMP","Republican",2967,3702
"CO","Kit Carson",8063,"OTHER","Other",199,3702
"CO","Lake",8065,"HILLARY CLINTON","Democrat",1616,3199
"CO","Lake",8065,"DONALD TRUMP","Republican",1270,3199
"CO","Lake",8065,"OTHER","Other",313,3199
"CO","La Plata",8067,"HILLARY CLINTON","Democrat",15525,31150
"CO","La Plata",8067,"DONALD TRUMP","Republican",12587,31150
"CO","La Plata",8067,"OTHER","Other",3038,31150
"CO","Larimer",8069,"HILLARY CLINTON","Democrat",93113,195980
"CO","Larimer",8069,"DONALD TRUMP","Republican",83430,195980
"CO","Larimer",8069,"OTHER","Other",19437,195980
"CO","Las Animas",8071,"HILLARY CLINTON","Democrat",2650,6793
"CO","Las Animas",8071,"DONALD TRUMP","Republican",3710,6793
"CO","Las Animas",8071,"OTHER","Other",433,6793
"CO","Lincoln",8073,"HILLARY CLINTON","Democrat",409,2436
"CO","Lincoln",8073,"DONALD TRUMP","Republican",1892,2436
"CO","Lincoln",8073,"OTHER","Other",135,2436
"CO","Logan",8075,"HILLARY CLINTON","Democrat",1851,9722
"CO","Logan",8075,"DONALD TRUMP","Republican",7282,9722
"CO","Logan",8075,"OTHER","Other",589,9722
"CO","Mesa",8077,"HILLARY CLINTON","Democrat",21729,77653
"CO","Mesa",8077,"DONALD TRUMP","Republican",49779,77653
"CO","Mesa",8077,"OTHER","Other",6145,77653
"CO","Mineral",8079,"HILLARY CLINTON","Democrat",237,652
"CO","Mineral",8079,"DONALD TRUMP","Republican",344,652
"CO","Mineral",8079,"OTHER","Other",71,652
"CO","Moffat",8081,"HILLARY CLINTON","Democrat",874,6525
"CO","Moffat",8081,"DONALD TRUMP","Republican",5305,6525
"CO","Moffat",8081,"OTHER","Other",346,6525
"CO","Montezuma",8083,"HILLARY CLINTON","Democrat",3973,12858
"CO","Montezuma",8083,"DONALD TRUMP","Republican",7853,12858
"CO","Montezuma",8083,"OTHER","Other",1032,12858
"CO","Montrose",8085,"HILLARY CLINTON","Democrat",5466,21186
"CO","Montrose",8085,"DONALD TRUMP","Republican",14382,21186
"CO","Montrose",8085,"OTHER","Other",1338,21186
"CO","Morgan",8087,"HILLARY CLINTON","Democrat",3151,11960
"CO","Morgan",8087,"DONALD TRUMP","Republican",8145,11960
"CO","Morgan",8087,"OTHER","Other",664,11960
"CO","Otero",8089,"HILLARY CLINTON","Democrat",2943,8452
"CO","Otero",8089,"DONALD TRUMP","Republican",4928,8452
"CO","Otero",8089,"OTHER","Other",581,8452
"CO","Ouray",8091,"HILLARY CLINTON","Democrat",1697,3310
"CO","Ouray",8091,"DONALD TRUMP","Republican",1351,3310
"CO","Ouray",8091,"OTHER","Other",262,3310
"CO","Park",8093,"HILLARY CLINTON","Democrat",3421,10417
"CO","Park",8093,"DONALD TRUMP","Republican",6135,10417
"CO","Park",8093,"OTHER","Other",861,10417
"CO","Phillips",8095,"HILLARY CLINTON","Democrat",436,2332
"CO","Phillips",8095,"DONALD TRUMP","Republican",1791,2332
"CO","Phillips",8095,"OTHER","Other",105,2332
"CO","Pitkin",8097,"HILLARY CLINTON","Democrat",7333,10523
"CO","Pitkin",8097,"DONALD TRUMP","Republican",2550,10523
"CO","Pitkin",8097,"OTHER","Other",640,10523
"CO","Prowers",8099,"HILLARY CLINTON","Democrat",1186,5016
"CO","Prowers",8099,"DONALD TRUMP","Republican",3531,5016
"CO","Prowers",8099,"OTHER","Other",299,5016
"CO","Pueblo",8101,"HILLARY CLINTON","Democrat",35875,78646
"CO","Pueblo",8101,"DONALD TRUMP","Republican",36265,78646
"CO","Pueblo",8101,"OTHER","Other",6506,78646
"CO","Rio Blanco",8103,"HILLARY CLINTON","Democrat",436,3450
"CO","Rio Blanco",8103,"DONALD TRUMP","Republican",2791,3450
"CO","Rio Blanco",8103,"OTHER","Other",223,3450
"CO","Rio Grande",8105,"HILLARY CLINTON","Democrat",2001,5534
"CO","Rio Grande",8105,"DONALD TRUMP","Republican",3085,5534
"CO","Rio Grande",8105,"OTHER","Other",448,5534
"CO","Routt",8107,"HILLARY CLINTON","Democrat",7600,13986
"CO","Routt",8107,"DONALD TRUMP","Republican",5230,13986
"CO","Routt",8107,"OTHER","Other",1156,13986
"CO","Saguache",8109,"HILLARY CLINTON","Democrat",1417,2835
"CO","Saguache",8109,"DONALD TRUMP","Republican",1147,2835
"CO","Saguache",8109,"OTHER","Other",271,2835
"CO","San Juan",8111,"HILLARY CLINTON","Democrat",265,506
"CO","San Juan",8111,"DONALD TRUMP","Republican",215,506
"CO","San Juan",8111,"OTHER","Other",26,506
